"frequency"
"Organic compounds; Lignans, neolignans and related compounds"	18
"Organic compounds; Lignans, neolignans and related compounds; Aryltetralin lignans"	1
"Organic compounds; Lignans, neolignans and related compounds; Furanoid lignans; Furofuran lignans"	3
"Organic compounds; Lignans, neolignans and related compounds; Lignan glycosides"	49
"Organic compounds; Lignans, neolignans and related compounds; Lignan lactones; Podophyllotoxins"	6
"Organic compounds; Lipids and lipid-like molecules"	408
"Organic compounds; Lipids and lipid-like molecules; Fatty Acyls"	315
"Organic compounds; Lipids and lipid-like molecules; Fatty Acyls; Eicosanoids"	6
"Organic compounds; Lipids and lipid-like molecules; Fatty Acyls; Eicosanoids; Hydroxyeicosapentaenoic acids"	21
"Organic compounds; Lipids and lipid-like molecules; Fatty Acyls; Eicosanoids; Thromboxanes"	19
"Organic compounds; Lipids and lipid-like molecules; Fatty Acyls; Fatty acid esters"	62
"Organic compounds; Lipids and lipid-like molecules; Fatty Acyls; Fatty acid esters; Acyl carnitines"	5
"Organic compounds; Lipids and lipid-like molecules; Fatty Acyls; Fatty acids and conjugates"	36
"Organic compounds; Lipids and lipid-like molecules; Fatty Acyls; Fatty acids and conjugates; Branched fatty acids"	5
"Organic compounds; Lipids and lipid-like molecules; Fatty Acyls; Fatty acids and conjugates; Halogenated fatty acids"	134
"Organic compounds; Lipids and lipid-like molecules; Fatty Acyls; Fatty acids and conjugates; Hydroxy fatty acids"	29
"Organic compounds; Lipids and lipid-like molecules; Fatty Acyls; Fatty acids and conjugates; Long-chain fatty acids"	258
"Organic compounds; Lipids and lipid-like molecules; Fatty Acyls; Fatty acids and conjugates; Medium-chain fatty acids"	34
"Organic compounds; Lipids and lipid-like molecules; Fatty Acyls; Fatty acids and conjugates; Straight chain fatty acids"	34
"Organic compounds; Lipids and lipid-like molecules; Fatty Acyls; Fatty acids and conjugates; Thia fatty acids"	53
"Organic compounds; Lipids and lipid-like molecules; Fatty Acyls; Fatty acids and conjugates; Unsaturated fatty acids"	38
"Organic compounds; Lipids and lipid-like molecules; Fatty Acyls; Fatty acyl glycosides; Alkyl glycosides"	73
"Organic compounds; Lipids and lipid-like molecules; Fatty Acyls; Fatty acyl glycosides; Fatty acyl glycosides of mono- and disaccharides"	69
"Organic compounds; Lipids and lipid-like molecules; Fatty Acyls; Fatty acyl glycosides; Sophorolipids"	10
"Organic compounds; Lipids and lipid-like molecules; Fatty Acyls; Fatty acyl thioesters; Acyl CoAs"	42
"Organic compounds; Lipids and lipid-like molecules; Fatty Acyls; Fatty alcohol esters"	52
"Organic compounds; Lipids and lipid-like molecules; Fatty Acyls; Fatty alcohols"	76
"Organic compounds; Lipids and lipid-like molecules; Fatty Acyls; Fatty alcohols; Long-chain fatty alcohols"	60
"Organic compounds; Lipids and lipid-like molecules; Fatty Acyls; Fatty amides"	19
"Organic compounds; Lipids and lipid-like molecules; Fatty Acyls; Fatty amides; N-acyl amines"	206
"Organic compounds; Lipids and lipid-like molecules; Fatty Acyls; Lineolic acids and derivatives"	40
"Organic compounds; Lipids and lipid-like molecules; Glycerolipids"	1
"Organic compounds; Lipids and lipid-like molecules; Glycerolipids; Diradylglycerols"	17
"Organic compounds; Lipids and lipid-like molecules; Glycerolipids; Diradylglycerols; Diacylglycerols"	4
"Organic compounds; Lipids and lipid-like molecules; Glycerolipids; Glycosylglycerols"	115
"Organic compounds; Lipids and lipid-like molecules; Glycerolipids; Monoradylglycerols"	19
"Organic compounds; Lipids and lipid-like molecules; Glycerophospholipids"	15
"Organic compounds; Lipids and lipid-like molecules; Glycerophospholipids; Glycerophosphates"	10
"Organic compounds; Lipids and lipid-like molecules; Glycerophospholipids; Glycerophosphocholines"	5
"Organic compounds; Lipids and lipid-like molecules; Glycerophospholipids; Glycerophosphocholines; Lysophosphatidylcholines"	1
"Organic compounds; Lipids and lipid-like molecules; Glycerophospholipids; Glycerophosphoethanolamines"	2
"Organic compounds; Lipids and lipid-like molecules; Glycerophospholipids; Glycerophosphoethanolamines; 1-1Z-alkenyl,2-acylglycerophosphoethanolamines"	82
